,text,sentiment
205,"If the message from the British people wasn’t getting through before this Jubilee weekend then the last 4 days must have been the biggest wake up call for Conservative Central Office. Boris Johnson is done, finished, kaput and a electorally dusted Norwegian Parrot 🍷",-1
206,"I knew I would cry about the whole jubilmania so I safeguarded my mental health by ignoring the whole thing. Unfortunately by doing so I missed seeing, hearing, Boris Johnson being booed.",-1
207,@France24_en @carysgarland @BenedictePaviot I am sorry we watched Harry &amp; Megan live on TV news &amp; they were not booded at all but Boris Johnson was booded very loudly,-1
208,"Idiot Andrew Bridgen ‘Let me be clear. If we get the opportunity to move on from the leadership of Boris Johnson, the next PM will have to be an active Brexiteer.’\n\nOf course we want a Brexiteer but Bridgen can’t guarantee that! \nWhat an idiot, he’s playing with fire.",0
209,"Will Boris Johnson ever straighten his tie… probably not, but what he must do is get lost ASAP!  If his ‘Back Boris’ fans think he cares about them, then they’re probably the sort of people that enjoy having a cheap prostitute take a dump on their chest.",-1
210,@people Pretty sure that was meant for Boris Johnson!,-1
211,"When there’s some kind of nuclear thing and the world explodes, all that will be left is cockroaches and Boris Johnson",-1
212,Those idiots plotting against Boris Johnson must really want to see the destruction of the Conservative party.  Anti democracy fools like Tobias Elwood with his pro EU views are running the real risk of causing major civil unrest on the streets of the UK.,1
213,@BeckettUnite And how much Boris Johnson cost? Expenses for MP’s? From this perspective Royal Family are not too bad. Just limit numbers. I had been present at some of the engagements by Royals. For an example: horse riding for disabled visited by Princess Anne. It was uplifting and useful.,0
214,"@withnailjones Someone ordered a Boris Johnson from Wish, 🤦🏻\u200d♂️",0
215,"""Will Boris Johnson"" finally see that he is the problem.\n\nThe flagrant lies\nThe cover-ups\nThe way we are dispensible to him\nThe underlying contempt he has for us\nThe absence of good intention\nThe selfishness at his core\nIt\'s time to go, admit defeat &amp; leave.",-1
216,Boris Johnson deserved that booing.,-1
217,"Boris Johnson could face a confidence vote next week, with reports saying enough Conservative MPs have submitted no confidence letters in him to trigger a ballot.",0
218,"@vinceninn @antanddec @axelblake_ @BGT Stupid comment Vince, but noticed you love Boris Johnson so you have a severe lack of judgement",0
219,10. Lee Mack Boris Johnson - 100K+\n11. Argentina vs Estonia - 50K+\n12. Portugal vs Switzerland - 50K+\n13. Grimsby Town - 50K+\n14. Who won BGT 2022 - 50K+\n15. Wales fc - 50K+\n16. David Beckham - 50K+\n17. Pippa Middleton - 20K+\n18. Love Island - 20K+,0
220,@fredopups @stuglow Good luck to you Jennifer!\nIt sounds great!\nBrexit Britain will start to dramatically improve when Boris Johnson has gone and we get a real Brexiteer PM!\nThe first thing he/she should do is tell Macron and the EU to get lost!,-1
221,"@Loriagne2 The saddest part is that he actually believes it to be true. Every time I see Boris Johnson I think of Spitting Image. However, those dolls would not have been as funny as him if it was satire on his part rather than his true beliefs.",-1
222,@Jackson_Carlaw God save the Queen from Boris Johnson 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f,0
223,"@reece_dinsdale Fat Knacker is possibly the best description of Boris Johnson ever, Apart from fat wanker which me dad called him the other day 👍🏻",-1
224,"""Partygate: Boris Johnson says he was \'very, very surprised\' to receive fine for lockdown party.""\n\nPartygate: Was Boris Johnson \'very, very drunk at the time?",-1
225,I can fully understand Scotland wanting to independent with Boris Johnson and sadly his antics realations now feel as though Britain is on another planet and isolated which of course Brexit was always going to do. Best wishes to you and thank you again for your kind tweet.,-1
226,@embournemouth @afneil @Tories @Tobias_Ellwood @BorisJohnson Me? Me support Boris Johnson?!?!,0
227,"@jamesmcconachi1 We’re the laughing stock of Europe, that’s for sure. I was in Croatia witnessing first hand the hilarity with which news of Boris Johnson’s election was greeted. Wherever you go, ‘what the Hell are you doing?’ They ask.",-1
228,@ukreloaded The people rule and they will dump Boris Johnson and his party June 23rd wait and see people want decency not a liar and some one who thinks he can dictate to us,-1
229,@AutismHousedad It’s really odd. He wasn’t even that great as Jack Sparrow. No idea why people are so invested in the idea that he’s a great guy. Mind you they fell for Boris Johnson’s ‘funny’ persona too.,-1
230,@JaniceGaches I Respect the Queen but I cried when I did read that Boris Johnson lied to her to prorogue Parliament and also was partying and having a good time while she was sitting all alone mourning her beloved husband . So sad and 💔💔.  😢,-1
231,"@LemSip27 Same in Italy. The problem is only in the UK, and it’s all Boris Johnson’s fault.",-1
232,Boris Johnson is #UnfitForOffice @BorisJohnson @Conservatives,-1
233,@westlowersaxoni @filosofs @noclador They choosed quality over quantity - and delivered Boris Johnson.\n\nYou know straight and honest guy from Brexit …,-1
234,@Skoach05 You and Alexander Boris DePefeffel Johnson then ...,0
235,@BBCPolitics It’s not Boris Johnson that needs to go…. It’s the whole Tory party that needs binned!!!!,-1
236,@alexlondon @BeckettUnite Boris Johnson doesn’t exist in Ireland and Germany.,-1
237,"@DanielaNadj Interesting replies re Serbia... most folk in the UK would be horrified at being characterised on the basis of Boris Johnson , the current but soon to be ousted PM... corrupt politicians rarely reflect the wishes of the people and Serbs are no different",-1
238,"@padams0511 I\'ll be honest ""it\'s a bad idea"" isn\'t a consideration that really carries a lot of weight when it comes to predicting what Boris Johnson is going to do.",-1
239,@RickyDHale Why deny yourself the pleasure of seeing Boris Johnson being booed on three occasions?,-1
240,Just found out Boris Johnson is transphobic,-1
241,"@Loriagne2 For the avoidence of doubt the quote is attributable to William Shakespeare and refers to Boris Johnson, the current (quick Google check) Prime Minister",0
242,#wilbur: who’s your favorite religion?\n#chat: you / me / boris johnson / tommyinnit / shrek / hestia / blood god / loki / i am the Lord,0
243,"I wonder whether bringing back steam trains is the ""red meat"" policy that would swing it for Boris Johnson?",0
244,Boris Johnson and boos..  because of Boris Johnson and booze!,-1
245,@GoodwinMJ Because it’s Boris Johnson and the media are desperate to be able to get rid of him. Inflating the importance of by-elections enables them to point fingers.,1
246,"What does the future hold for Johnson?\n\nThe 2 am slot on some failing fascist TV channel?\n\n""Boris Is Angry About Something"" with special guest Nigel Farage.\n\nCalling for a referendum.\n\nMaybe this time we don\'t fall for it.",-1
247,"Boris Johnson cabinet have all broken the law, misled parliament and lied to parliament and to the British public. We cannot have a government that thinks they are above the law while they lecture everyone else",-1
248,@joanna_starz07 @REWearmouth @Ofcom I hate Boris Johnson 😡😡,-1
249,"@RacingTV @salisburyraces @johnsonhoughton @bishopcharlie12 A winner for boris Johnson and 
the Tory party",1
250,UK Prime Minister Boris Johnson won the confidence vote and will remain as prime minister and continue its personal war against Russia.,0
251,"@ABridgen If you lot had any honour, Alexander Boris de Pfeffel Johnson would be long gone 
and his memory a blot on the political landscape instead of the scorched wasteland that it is.",-1
252,Boris Johnson has said he will resign as soon as Kompany is confirmed as New Burnley manager @reluctantnicko @BradJonesJourno,0
253,@TonyGil57151661 @alterbridge1960 @TheMendozaWoman Boris Johnson says thank you.,0
254,@Scrats_Nuts Her chum Nigel Nelson pol Ed of Sunday Mirror has admitted twice in @GBNEWS that the press have “influence but not power” and they have wanted Boris out since he won the leadership. His words “we don’t want him there” “we(media) want Johnson out”,1
255,Boris Johnson might have won the no confidence vote but has lost the public interest the Conservative party will never win again because no one will vote for criminals,-1
256,"@charlotterlynch @susannareid100 @PamelaTickell @LBC As part of the 2016 Brexit referendum 
leave campaign, Boris Johnson alongside Michael Gove and former Labour MP Gisela Stuart insisted leaving the EU would allow Britain to cut the VAT tax. Like so many of Johnson’s promises we’re still waiting…",-1
257,"@shoshanade @whatchidid Inner bowl = Boris Johnson\nOuter Bowl = Tory Party\n\nYour advice 
on how to separate Boris from the Tory party is still valid...",-1
258,"No matter what happens before the next general election , The Tories have lost my vote . I 
can no longer give my vote the the liar Boris Johnson",-1
259,"@Williams20T @DanielTidmas @NBawbag1 @Harrison1Ron @EmmaKennedy No, it really isn’t. You may have voted Conservative *because* of Boris Johnson, but your vote only went to the Conservative candidate in your constituency.  You can see that, surely?', 
'nombre_likes': 0, 'nombre_retweets': 0}
{'id': 1534172214366547973, 'date': '2022-06-07 13:55:34', 'text': ""@BethRigby Some in tory party have become so obsessed with Boris Johnson factor being such 
a major plus for them, that they're blinding themselves to possibility of another leader being capable of winning them next General Election instead, when he's clearly now a vote loser."", 'nombre_likes': 0, 'nombre_retweets': 0}
{'id': 1534172159177904128, 'date': '2022-06-07 13:55:20',",-1
260,"Voxing people in Leigh, in Wigan, about Boris Johnson:\n\n""We\'ve all done something wrong... let him have a party""\n\nYup.",1
261,"in what kind of world does someone like Boris Johnson have the ""confidence"" of anything other than a long-suffering dog",-1
262,"@mooreholmes24 Yes, they are separate issues. Boris Johnson cares profoundly about the former and could not give a rattling f*ck about the latter",0
263,We should draw a line under Boris Johnson with an arrow leading to the door.,-1
264,@jecrda Boris Johnson has only ever been good for Boris Johnson. The Ukraine crisis is a diversion from Brexit and the  consequential failure of the economy and cost of living.,-1
265,@SeffSaid Sounds like a quote Boris Johnson or some other arse hole would use. Be cool. Xx,-1
266,"@tr1x_e @alanlyons33 @KEdge23 unlawful is not breaking the law, try harder!\n\nThe parties 
around the time of DoE funeral were all civil servants, Boris Johnson was in Chequers following advice from doctors after being hospitalised with covid....",1
267,@Loriagne2 Does it contain Columbian powders for a certain Alexander Boris Johnson?!,-1
268,Boris Johnson has drown more lines then an architect lately.,-1
269,@Tyll_Nele @yrotitna @GoldsmithsUoL @GoldsmithsUCU Absolutely essential imho. When it comes to lack of integrity both FC &amp; AC could give Boris Johnson a run for his money.,0
270,@CameronMcNeish The two politicians who can’t afford a referendum are Boris Johnson and Nicola Sturgeon.,-1
271,The gaslighting from Boris Johnson is just disgusting.,-1
272,@epistemophagy wtf based Boris Johnson?,-1
273,#FT \nTories descend into acrimony as Boris Johnson fights for his political life.\n\nConfidence vote in prime minister unleashes Tory party infighting.\n\nWeakened Boris Johnson scrapes through after damaging confidence vote.\n\nLoyalists rally to PM but Tory party split by rancour.,-1
274,starting a support group for Boris Johnson backers.\n.\nAssholes Anonymous.\n.\n #HugeProblemToASaneWorld #BackBorisJohnson #CryptoNews #quote #StrangerThings #InBorisWeTrust  #TickleMyBalls #surijokes,-1
275,"@SurreyPalmsWX @UKPoliticalPics Boris Johnson admitted on the record to GQ magazine in 2007 to being a cocaine user. One in thirty UK adults uses class A drugs, with highest prevalence among wealthy urbanites. London journalists are notoriously heavy cocaine users. How are you so naive?",-1
276,EXCLUSIVE: TORY MPs who plotted to oust Prime Minister Boris Johnson held secret meetings with the Liberal Democrats and…,1
277,"@willbardwell I\'m devastated as I clicked the link ""Johnson Resigns"" and was hoping that it was Boris.",-1
278,"Is Boris Johnson some sort of Tory Frankenstein, created in underground Westminster labs by crazed Conservative scientists?",-1
279,"@BBCNews CONFIDENCE VOTE\n41.2 % parliamentarians voted against Mr Boris Johnson. Keeping in view the true spirit of democracy, his tenure should be curtailed by 41.2 %. Or you think voice of 41.2 percent bears no value?",-1
280,I can not believe Boris Johnson is still PM.... What a dickhead!!,-1
281,"Has anyone noticed that, unlike other Cabinet members queuing up to worship, there have been no “I love Boris Johnson, he’s a…",0
282,@MimiJ9 What do you think? \nDoes Boris Johnson do coke?,-1
283,"@MahyarTousi Every BBC news bulletin I\'ve listened to today, starts with ""Boris Johnson...""\nTime for @talkSPORT !",0
284,@adilray Boris Johnson lied about nearly dying.,-1
285,"@DominicRaab ""fiddling with the rules when you don\'t like the result is a bad look"" AGREED it is a bad look but that is PRECISELY what Boris Johnson has done to avoid being fired for breaking ministerial code and the LAW. You lot constantly change the rules to suit yourselves!",-1
286,"According to Lee Anderson &amp; other Boris sycophants, the BBC &amp; Labour Party can’t report whether Johnson has to go, but there’s no problem if it’s William Hague or other former Tory Ministers.\n\nKnobhead.\n\n#r4today #JohnsonOut",1
287,Boris Johnson is your PM #NotMyPM haters.,1
288,Another senior Tory opposed to Boris Johnson texts: “It’s time for the Cabinet to show some leadership and realise the game’…,0
289,"@LovelyLee_G @jamiesmart Boris Johnson\'s spokesman says the Prime Minister will transform 
the NHS into ""a light speed health care system in the age of Google Chrome”",0
290,@PeterFriel47 @elaine_stott And he thinks we are taken in by all this ...100% support Boris Johnson 👍 🙄,1
291,@StevieVanZandt Hard to stoop lower than Johnson but then again I thought Cameron was terrible but he looks state like now compared to Lying Boris,-1
292,@mentalelf Why is Boris Johnson there?,0
293,"@tombsy I seriously respect the question and there’s logic behind it. But honestly I care more about how this country is run than I do about my own political ambitions. Some of my residents can’t afford to eat - Boris Johnson in Number 10 won’t help 
them. He needs to go.",-1
294,I bet Boris Johnson doesn’t even realise that video killed the radio star.,-1
295,"@TomDrewUK CONFIDENCE VOTE\n41.2 % parliamentarians voted against Mr Boris Johnson. Keeping in view the true spirit of democracy, his tenure should be curtailed by 41.2 %. Or you think voice of 41.2 percent bears no value?",-1
296,Boris Johnson needs something major to come along to.unite / distract the Conservative &amp; Unionist Party and save his skin.\n\nLike a Referendum on Scottish Independence for example.......,0
297,"@BorisJohnson Boris Johnson,the PM who endorsed the behaviour of the scum who showed a total disregard to law abiding and decent citizens who obeyed his lockdown rules, who thinks lying is acceptable as long as you say “sorry”- you may want to draw aline under Partygate, but the voters won’t.",-1
298,"@LBC @mrjamesob @RoryStewartUK Meanwhile, Roars remains Sacked By Boris Johnson.",0
299,"Boris Johnson talking about an NHS for the times of Netflix. It’s also the times of a cost 
of living crisis, and of people choosing eating or heating or whether to feed their children or pets instead of themselves (which definitely won’t cause any health issues).",-1
300,"@Fitz90MARK @GMB @01ivi3r1u6 And never ever let Boris Johnson away with it,what they did and lied about it.🙏",-1
301,"So 41% of Conservative MPs have No Confidence in Boris Johnson\nAnd 59% just have no scruples, like Boris Johnson\n#JohnsonMustGo",-1
302,@chriscurtis94 And last night twice the number of his majority MPs voted no confidence in Boris Johnson.,-1
303,"You know what you could do to help the NHS, Boris Johnson?\n📢Put the funding in to increase bed capacity\n📢Remove barriers to medical professionals from around the world to come &amp; work in the NHS \n📢Invest more in public health.",-1
304,"I could not dig: I dared not rob:\nTherefore I lied to please the mob.\nNow all my lies are proved untrue\nAnd I must face the men I slew.\nWhat tale shall serve me here among\nMine angry and defrauded young\n\nKipling could almost have been writing 
about Boris Johnson",-1
305,@FBantor HIGNFY are majority responsible for giving Boris Johnson the positive public profile that enabled him to become PM in the first place,-1
306,Boris Johnson’s popularity is below that where Theresa May was and below that of her predecessor John Major. #BorisJohnson 🇬🇧,-1
307,"Dear UK, Would one of y’all start a @gofundme account for Boris Johnson’s hair?",-1
308,"♦️ Boris Johnson survives a vote of no-confidence that leaves him politically wounded.\n\n♦
️ Several western Balkan states meet to discuss possible EU membership.\n\n♦️ Californians head to the polls.\n\nStay up to date on today’s news 👇', 'nombre_l
ikes': 0, 'nombre_retweets': 0}
{'id': 1534174760325861376, 'date': '2022-06-07 14:05:41', 'text': ""I know it's bad news for Boris Johnson but, personally, if even 20% of my coworkers voted that they had confidence in me it would make my month"", 'nombre_likes': 0, 'nombre_retweets': 0}
{'id': 1534174664737624069, 'date': '2022-06-07 14:05:18',",0
309,@SheilaGummer @PetronellaWyatt Berk of the century Boris Johnson.,-1
310,@JohnDoe89241156 @holland_tom I think he is may be like Boris Johnson or Jacob Rees Mogg and has been playing a parody of himself so long the mask has eaten into the face,0
311,Someone must have footage of Boris Johnson snorting coke yesterday #JohnsonOut #ToriesUnfitToGovern #ToriesDevoidOfShame #ToriesPartiedWhilePeopleDied #ToriesOutNow @Conservatives @10DowningStreet @bbcnews #bbcnews,-1
312,"@DJBond6873 @DominicRaab @BBCBreakfast They really have got no shame have they! Even if Boris Johnson had gone we’d still be stuck with the rest of them, the problem is much bigger than just him",-1
313,Boris Johnson tells cabinet housing is one of the biggest costs to households…,-1
314,@spikedonline @FraserMyers Replace the words Jeremy Hunt with Boris Johnson 🙄,0
315,"@BorisJohnson pathological liar,A dangerous psychopath,A man so corrupted by power and ego 
that is destroying the fabric of the UK, I feel for the people who have been duped by this charlatan, This is no `Great leader` This is a self serving conman with only one person in mind Boris Johnson",-1
316,"We cannot have a pathological liar, law-breaker and criminal as Prime Minister  \n\nBoris Johnson has to go. \n\n#Capitalcom",-1
317,@SebastianEPayne Season 3 of Boris Johnson: Prime Minister is looking really good. Especially after the finale of 2 last night.\nNetflix governance indeed. \nAlthough they do have a nasty habit of cancelling after two very promising seasons.,1
318,"@DJBond6873 @DominicRaab @BBCBreakfast A bit like fiddling with the Northern Irish protocol after Brexit with the significant difference that Boris Johnson not only negotiated, accepted and liked the EU/UK Brexit Treaty, he allegedly co-wrote it.",-1
319,"@ZelenskyyUa @BorisJohnson You realise the majority of the UK is against Boris Johnson now? You may be happy to take the scraps he’s giving you but he’s only doing it to boost his damaged ego. He’s not helping you &amp; he doesn’t care the slightest 
bit for Ukraine. Pathetic. #GeneralElectionNow #NotMovingOn",-1
320,@SkyNews Probably showing they support for Boris Johnson. I hope it goes on their record.,-1
321,@mepo52 @YvonneBurdett3 Or the heart of Boris Johnson.,0
322,The Lib Dems will table a no confidence motion in Boris Johnson in parliament today,0
323,@MattGarrahan @khalafroula It is the UK that chooses to back the Ukraine with taxpayers money not Boris Johnson the man with his own money.  The UK want to back Ukraine but this can be done with any PM.,0
324,@DavidLammy Boris Johnson is a dead man walking. He’s got to go....A bit like the labour party for the last 25 years.#sellouts @georgegalloway,-1
325,"@ElvisFonzie @lionelbarber Zelensky is grateful for the weapons from the UK. \nOf course he will massage Johnson’s ego to maintain supply. \nThe British taxpayers are paying for these gifted weapons, Johnson is just taking the credit, as usual. \nZelensky is not an idiot, he sees Boris for what he is. 🤡",-1
326,"@SamCoatesSky @TomLarkinSky So a further 34 backbench Tory MPs voted for Boris Johnson and 
status quo but did not go so far as to publicly support him? \n\nWith a change to rules 1922 Committee allowing another ballot within 12 months and a couple of viable leadership challengers Johnson in deep trouble?",-1
327,"@IoWBobSeely @SamCoatesSky So Boris Johnson assured you of something, &amp; you believed him because?",-1
328,"@Keir_Starmer The reason why we have had to endure Boris Johnson et al. for so long is in part, because of Labour, a weak opposition not holding them to account.",0
329,Boris Johnson and the Tory revolution,0
330,@MattHancock @tomhunt1988 @BDAdyslexia @SharonHodgsonMP @HenrySmithUK Cool. When is Boris Johnson resigning?,-1
331,"@ZelenskyyUa @BorisJohnson Mr Zelenskyy, be very clear, it is the British people who are on your side, the presence of absence of Boris Johnson is not relevant. I suggest that you neither rely nor count on him; we in the UK have had to learn this the very hard way, he is only ever in anything for himself.",-1
332,"President Zelensky said it is ""great news"" that Boris Johnson survived yesterday\'s no-confidence vote. “I am glad we have not lost a very important ally,” declared Zelensky. The #AzovBattalion in #Ukraine; #BorisJohnson in Britain. Great friends to 
have in the fight for freedom!",1
333,stop calling boris johnson a drug addict and alcoholic. stop making him sound cool!,-1
334,@drcarolinej The issue most important to me this week is removing Boris Johnson from power.,-1
335,@tillythorpe @SpanishDan1 @SamCoatesSky Well there is a lot of line drawing here \ndraw the line \nTHICK marker pen to draw the line\nThen  we should really draw the line  .\n\nright about people starving out there \nBUT WE STILL HAVE TO HAVE FOOD BANKS AND THATS THE TORIES FAULT ….\n\nTIME BORIS JOHNSON RESIGN …,-1
336,"Boris Johnson vs NHS?\n""From Netflix Back to Blockbuster""\n\nthey coming for the nhs?\n\nsince brexit &amp; uk signing with usa?\n\nmeans uk is turning private?\n\nsoon will need all the private healthcare options?\njust to get care from 1 hospital?\n\nblock?\nbuster?\n\nall uk people has left nhs?",-1
337,"The #WitchHunt has found the #PrimeMinister broke the law and his home and office broke the law more than any other building in the country. If this is a Witch Hunt as Lee Anderson says, then I guess Boris Johnson is indeed a witch. #JohnsonOut133 #NoConfidenceVote",-1
338,If Liz Truss does succeed Boris Johnson you can imagine the campaign slogans…\n\n‘Trust Truss’\n‘Trust in Truss’\n‘In Liz Truss We Trust’,0
339,@_NatashaDevon @mrjamesob Translated: “I’m ashamed to have voted for Boris Johnson. But condemning racism is just one step too far for me. I’d rather vote FOR racism than AGAINST it.”,-1
340,"@BorisJohnson CONFIDENCE VOTE\n41.2 % parliamentarians voted against Mr Boris Johnson. Keeping in view the true spirit of democracy, his tenure should be curtailed by 41.2 %. Or you think voice of 41.2 percent bears no value?",-1
341,@AvonandsomerRob Boris Johnson and Gideon Osborne fairly high up the list,0
342,.@MPIainDS. Please Vote that you have confidence in Boris Johnson for the sake of this country and the Conservative Party..,1
343,@tompeck @tompeck Arguable. We have Boris Johnson as Prime Minister.,0
344,"Past UK Conservative Leaders Who Faced Leadership Challenges . LONDON (AP) — British Prime 
Minister Boris Johnson may have survived a no-confidence vote, but his grip on power is far from secure,",0
345,"@10DowningStreet CONFIDENCE VOTE\n41.2 % parliamentarians voted against Mr Boris Johnson. Keeping in view the true spirit of democracy, his tenure should be curtailed by 41.2 %. Or you think voice of 41.2 percent bears no value?",-1
346,"@DominicRaab whilst the public followed the rules, Downing Street, under the leadership of 
Boris Johnson partied, vomited, abused staff and broke all their own rules. A line will not be drawn under this sorry saga until Johnson is gone. Ex tory voter.",-1
347,"@TelePolitics Donald Trump &amp; Boris Johnson have much in common.\nUK: There is a large group of people in his own party who rebel against Johnson &amp; condemn what he has done. \nUSA: The majority of GOP politicians embrace Trump &amp; some even 
worship him.\nHow do you explain this?",0
348,"@GFarooqi One of the reasons Boris Johnson won the no-confidence motion is that 99% of them may not even know the name of their army chief.  Secondly, there is no neutral here. Thirdly, there is no Sindh House.\n # ThisIsNot90s",0
349,"@News_Letter He said that last year, he also said Boris Johnson would be a great PM and that Brexit was brilliant. Has he ever been right?",0
350,"did dishes. went to go to the market with puppy and locked myself out. waited half hour in 
the sun. went to market. saw godfather. probiotics and potato chips. boris johnson sucks.",-1
351,"Dear Johnson supporters, please explain to me how Boris Johnson is not a great, useless bag of offal.\n\nWhat is it that makes you think 🤔 ok he lies, he’s corrupt and he’s useless; that’s the man for me.",-1
352,"""Boris Johnson was one of the first who realised the menace of Russia and stood by Mr Zelenskyy to protect the free world from barbaric invasion.\n\n""The world needs such leaders. The UK is a great friend of Ukraine.\n\n""The British crown is a shield of democratic world.""",1
353,"@HomaBashWEWS I will deal with 150,000 different cords, most of which are tangled together, before I will deal with Boris Johnson ☠",0
354,@ShehabKhan @itvnews I’m not a fan of Boris Johnson but you can’t just change the rules coz you lost.,1
355,@JaneRockHouse @NadineDorries @Jacob_Rees_Mogg @pritipatel @Mike_Fabricant Boris Johnson is a Joker Simple as that Really.,0
356,@TimesRadio @lesiavasylenko The notion that only Boris Johnson would have supported Ukraine in this conflict is bizarre,0
357,@uniofglos When Boris Johnson wins a vote of confidence,0
358,"@Daniel_Rapaport They’re making it really hard not to engage with the absurdity of it all. 
This is right from the Trump/Boris Johnson playbook. Be so bad/stupid that everyone talks about it",-1
359,What do you all think about the UK Prime Minister Boris Johnson ?\n\n#Partygate #Boris #PoliticsLive #BorisJohnson #Parliament,0
360,And for the record Boris Johnson can go die a slow death,-1
361,Who would want to be Prime Minister? Boris Johnson narrowly survives a vote of confidence as 148 Tory rebels vote against him &amp; stab him in the back. It seems only time until a new leader takes the helm &amp; whilst a few will be queuing up - JEREMY HUNT looks the obvious successor.,0
362,"@OneEverything @Pete523 @GiveUsAQuid That’s what people demanded of Boris Johnson.  Are you saying there should be one rule for some, and another for everyone else?",-1
363,"Discussions within the 1922 about changing Tory Party rules to allow for another confidence vote in Boris Johnson within 12 months are ""inevitable"", I\'m told. \n\nSources tell me they feel they have the support to make changes and those on the 22 committee are open to it.",0
364,@AdamBienkov @mrjamesob Boris Johnson is no longer sane,-1
365,@Jacob_Rees_Mogg “It’s a terrible result for the PM &amp; she must resign”\nJRM after Teresa May “won” 63% of her no confidence vote.\nAlexander Boris de Pfeffel Johnson got 58%,-1
366,"Boris Johnson supporters say updating the rules to allow another vote would be unforgivable, as it’s not something you can just change on a whim, What about the  ministerial code @BorisJohnson",-1
367,"Interesting story of how wonderful our pm is, go on you tube and type in\nThe life and lies of boris johnson.\nTruly shocked",-1
368,"@BornAgainBantam @tomthespinner @23Dawne @MediaGuido @fatfei_ @leeandersonmp @BBCNews Last 
night when they made reference to Boris Johnson saying “he would do it all again” when he was referring to thanking his staff, BBC re-quoted it as if it was referring to the Civil Servants parties. …deliberate misrepresentation!",1
369,@BorisJohnson @ZelenskyyUa It appears like zelenskyy is a general reporting to Prime minister Boris Johnson &amp; President Biden.,-1
370,"⚡️“Ukrainian President Volodymyr Zelenskiy must not be pressured by world powers into accepting a bad peace deal with Russian President Vladimir Putin,” British Prime Minister Boris Johnson - Reuters reports.",0
371,"@jamabing The first prototypes for this came out as Nadine Dorries, Boris Johnson and that 
Fabricant twit, they had to hide them in plain sight in Westminster.",-1
372,@ChampionsLeague Boris Johnson’s luck!,0
373,"@BeckettUnite Why not Boris Johnson? He’s in charge of the sh#t show? By the way, good luck with that figure in towns like Scarborough &amp; Blackpool !",-1
374,@SebastianEPayne Season 3 of Boris Johnson: Prime Minister is looking really good. Especially after the finale of 2 last night.\nNetflix governance indeed. \nAlthough they do have a nasty habit of cancelling after two very promising seasons.,1
375,"@DJBond6873 @DominicRaab @BBCBreakfast A bit like fiddling with the Northern Irish protocol after Brexit with the significant difference that Boris Johnson not only negotiated, accepted and liked the EU/UK Brexit Treaty, he allegedly co-wrote it.",0
376,"@ZelenskyyUa @BorisJohnson You realise the majority of the UK is against Boris Johnson now? You may be happy to take the scraps he’s giving you but he’s only doing it to boost his damaged ego. He’s not helping you &amp; he doesn’t care the slightest 
bit for Ukraine. Pathetic. #GeneralElectionNow #NotMovingOn",-1
377,@SkyNews Probably showing they support for Boris Johnson. I hope it goes on their record.,-1
378,@mepo52 @YvonneBurdett3 Or the heart of Boris Johnson.,0
379,The Lib Dems will table a no confidence motion in Boris Johnson in parliament today,0
380,"Boris ""oven-ready deal"" Johnson wanting to move on to cutting costs businesses and families face and focus on ""levelling up"" is like Dunkin\' Donuts wanting to move on to cutting diabetes and focus on dieting. Does he think voters are stupid?",-1
381,"@JAC173 @drcarolinej I wrote a letter too with the same sentiment. Dr Johnson will not be getting my vote next time. I may reconsider if Boris is gone and there is a new, direction with an honest leader with some integrity.",-1
382,@GBNEWS She makes it sound as if Boris Johnson is the victim??? This is all his own doing.,-1
383,"@VoteBPB Genuinely incredible stuff. At this point you can only really admire the brassneck of it, even Boris fuckin Johnson would stop short of that level of sheer, brazen bullshit.",-1
384,"@alexmassie I am fed up with the war in Ukraine being used in regards to the domestic political mess of this country and whether the PM should stay or go. \nConflation of two totally separate issues. WE are not at war.  Support for Ukraine is something WE ALL are doing, not just Boris Johnson",0
385,"@dalke_brian @JustinXiDeau After only narrowly escaping a no confidence vote, Boris Johnson is going to be giddy when he hears that Brian says he can blame petrol skyrocketing and inflation of over 9% in the UK on JT",0
386,"UK politics once again emerges as an FX driver as Boris Johnson survives the no confidence 
vote. However, pound volatility may also be due to the UK markets reopening after a 4-day break. With no clear economic implications, the political instability theme might be overbought.",0
387,@funder Who’s wins worst leader in history - Donald Trump or Boris Johnson?,-1
388,@doctor_oxford God bless Boris Johnson the UK’s only PM a great man for our Great Britain,1
389,"Tonight on #CommonGround at 9pm 👇\n\n💬 Common Ground: Can the Conservatives win again under Boris Johnson?\n\n👥 On the show are former Cabinet Minister @DavidGauke, former minister Ann Widdecombe and Conservative MP @CWhittaker_MP\n\n📺 Sky 501, Virgin 602, Freeview 233 and YouTube",0
390,"@LBC @LBC , Johnson is not our mate. Its not ""Boris"", it\'s ""Johnson"".\nSort it out.",1
391,@verycentrist @SittonGary @AdamBienkov Not fun for people in that A and E waiting room or people relying on food banks is it? But hey at least you have what you wanted: no jam man in charge and Boris Johnson running the shit show. You must be so pleased with yourself Tory boy.,-1
392,@bdquinn Exactly how far into Elden Ring is Boris Johnson?,0
393,"Having barely scraped through a vote of no confidence Boris Johnson is no longer seen as a 
lazy entitled liar and cheat! Hurrah!",1
